review_id,data,facility_id,facility_type,province,room,service,location,price,food_and_beverage,amenities,cleanliness,transportation,policy,others
2052,vị trí tốt đi dạo bộ ngắm cảnh đường phía trước đông kẹt xe,lotte,hotel,ho_chi_minh,0,0,2,0,0,0,0,-1,0,0
2055,buffet xịn tôm hùm tươi món lạ nêm nếm miệng không gian rộng rãi sang trọng,lotte,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
5048,đặt phòng chương trình đón tết tây gói suất spa người spa phong cách phục vụ nhân viên chuyên nghiệp nhẹ nhàng thân thiện mô tả bước cửa tiếp tân đón ghế ngồi gói sẵn đặt phòng tham khảo menu menu phòng nhân viên mang khay welcome drink khăn tay lễ tân mang khay tinh dầu lựa loại mùi chọn loại romance ông xã chọn nhân viên lễ tân lui set người phòng thư thả uống nước,reverie,hotel,ho_chi_minh,0,2,0,0,0,2,0,0,0,2
8654,chuyến nghỉ dưỡng dịu dàng chữa lành nhẹ nhàng trao đổi cskh thân thiện gần gũi nụ cười tươi không khí chung ngày thường yên tĩnh thích hợp nghỉ ngơi trời mây ngắm mặt trời mọc lặn phòng lý do chốt fleur tone màu xanh trắng mát dịu mắt phòng không rèm treo giường ngủ công chúa thật sự không gì cách bài trí cống thoát nước phòng tắm chưa hợp lý thiết kế trũng nhất dễ thoát nước đồ ăn nêm nếm miệng chút nhạt hầu hết vị ngọt nhẹ tự nhiên nguyên liệu phù hợp lứa tuổi đặc biệt người lớn tuổi ăn mặn không tốt khá món buffet sáng mì xào xá xíu món ưng thịt mềm nêm nếm miệng món ăn cải thìa xào dầu hào súp cua cơm chiên thập cẩm kimbap xúc xích bacon ngon chả lụa chiên ăn bánh cuốn ngon chả thường bánh cuốn làm xong để lâu ăn lạnh thích ăn nóng nước ép dưa hấu ước ly lớn uống đã ngọt nhẹ tự nhiên tráng miệng mousse chocolate phô mai ngon nhứt nách brownie mềm ngọt vừa phải rau câu nhạt tỉ lệ nước cà phê hai loại vietnamese coffee breakfast coffee không đặc biệt tiki bar ly chắc nhỏ vừa ly to uống ly cocktail mệt xỉu thử ly mocktail dịu cổ họng chung quy chuyến cảm giác nhẹ nhàng cảm ơn fleur mong gặp lại fleur tương lai không xa tích cực,Fleur de Lys,resort,ho_chi_minh,1,2,0,0,2,2,0,0,0,2
19220,bạn thương đã rất dễ thương phục vụ tận tình với mình,signature_m,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
13869,đặt bốn phòng suite with balcony and sea view giữa đêm máy lạnh tự tắt không mở khách sạn bốn sao phục vụ chất lượng không sao khuyên tìm khách sạn trải nghiệm tốt không quay lại ủng hộ,vietsovpetro,resort,ho_chi_minh,-1,-2,2,0,0,0,0,0,0,-2
13432,đặt agoda quên chụp mã app lỗi nhân viên lễ tân tên giang không giao phòng khách số điện thoại cccd giao dịch chuyển tiền tài khoản không tra,tran_chau,resort,ho_chi_minh,0,-2,0,0,0,0,0,0,-2,-2
20137,"đồ ăn ngon, phục vụ chu đáo.",renaissance,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,0
4721,chưa thấy khách sạn sao lễ tân nói chuyện khách bất lịch sự tệ không quay lại nơi lần thứ,pullman,hotel,ho_chi_minh,0,-1,0,0,0,0,0,0,0,-1
8754,địa điểm rất đẹp và lý tưởng cho những tín đồ sống ảo tha hồ chụp những view đẹp có một điểm trừ là không có buffet sáng theo kiểu tự chọn món mà phải gọi món theo thực đơn món ăn cũng không được ngon lắm bãi tắm không có cứu hộ nói chung anoasis resort rất tốt về mọi mặt nếu được cải thiện món buffet và ăn 3 buổi nữa là trên cả tuyệt vời sẽ quay lại nếu cải thiện tốt hơn,Fleur de Lys,resort,ho_chi_minh,0,0,2,0,-1,-1,0,0,0,1
18673,đồ ăn ngon vừa khẩu vị phục vụ rất nhiệt tình hỗ trợ nhanh khi cần cảm ơn anh quốc chị vy đội ngũ phục vụ tại nhà đã cho mình một buổi tối rất hài lòng,mai_house,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
8969,đồ ăn ngon chị lĩnh phục vụ chuyên nghiệp chu đáo recommend tích cực,hotram_beach_boutique,resort,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
16588,nếu muốn biết về khách sạn caravelle thì hãy xem phim biệt động sài gòn một kỷ niệm đẹp về sài gòn xưa kiên cố và cổ kính của 1 thời hoàng kim,caravelle,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,1
10361,mình đến đây vào cuối tuần khách đông nhưng nhân viên phục vụ nhiệt tình không gian xanh thích hợp nghỉ dưỡng ở đây đón bình minh hoặc hoàng hôn đều đẹp các bạn nên thử trải nghiệm nhé,le_palmier,resort,ho_chi_minh,0,2,2,0,0,0,0,0,0,2
13654,vừa mới ra khỏi khách sạn là đánh giá liền luôn khách sạn gì mà nhân viên siêu nhiệt tình và dễ thương luôn phòng ốc sạch sẽ hiện đại đồ ăn sáng thì đa dạng và rất ngon. 10 điểm lần sau ghé vũng tàu sẽ quay lại,vias,hotel,ho_chi_minh,2,2,0,0,2,0,2,0,0,2
20215,rất tốt.,wink,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
14939,nơi yên tĩnh ăn trưa trò chuyện vui vẻ tích cực,mira,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
3609,nhân viên thắng phú danh phục vụ tốt tuyệt vời,nikko_sai_gon,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
14013,phòng đẹp view đẹp thức ăn tệ bữa tối buffet tệ thức ăn ít nêm nếm nhạt nhẽo đoàn bảy mươi người chê hồ bơi đẹp mùi thuốc tẩy nồng xộc mũi,vietsovpetro,resort,ho_chi_minh,2,0,0,0,-2,2,0,0,0,-2
11091,ưu điểm cây xanh khu villa đẹp resort môi trường chim sóc lưu trú thân thiện mở cửa tiếng chim hót rộn ràng thư giãn hồ bơi rộng sạch đẹp nhân viên gác bơi an toàn resort hoạt động chiếu phim buổi tối yoga sáng sớm xe đạp miễn phí bãi biển thoải dài tắm thích nhân viên dễ thương nhiệt tình resort không sử dụng túi nilon thân thiện môi trường nhược điểm ăn sáng không phong phú đa dạng đêm ăn sáng thứ ăn ngán bãi biển không cắm cờ quây bơi lố bãi biển không cứu hộ cách âm villa tốt phòng villa không tốt đồ ăn nhà hàng giá cao resort sao món âu không đa dạng món mì ý không menu,melia,resort,ho_chi_minh,2,2,2,-1,-1,1,2,1,0,0
5447,khảo sát địa điểm đặt booth bắt review,rex,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,0
11238,new wave hotel chỗ đậu xe rộng rãi thuận tiện khách tự lái xe an tâm xe,new_wave,resort,ho_chi_minh,0,0,0,0,0,0,0,1,0,2
11236,không gian rộng tiện nghi bãi đậu xe lớn phòng thoáng hồ bơi mát lạnh sân pickleball con nít chơi vui,new_wave,resort,ho_chi_minh,2,0,0,0,0,1,2,1,0,2
17642,món ăn ngon lịch sự tích cực tích cực tích cực tích cực tích cực,continental,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
6310,vị trí trung tâm thuận tiện nhân viên nhiệt tình lần quay,victory,hotel,ho_chi_minh,0,2,2,0,0,0,0,0,0,2
9828,dịch vụ tuyệt vời nhân viên siêu dễ thương,imperial,resort,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
19131,tôi vừa có kỳ nghỉ tuyệt vời tại khách sạn này hoàn toàn hài lòng với chất lượng phục vụ của nơi đây phòng nghỉ rộng rãi tiện nghi ăn sáng nhiều món ngon vừa vị nhân viên rất thân thiện nhiệt tình hỗ trợ từ lúc tôi bước vào đến lúc tôi rời đi nhưng tôi đặc biệt ấn tượng với thái độ phục vụ của nhân viên làm phòng tại khách sạn mỗi ngày phòng đều được dọn dẹp sạch sẽ ngăn nắp vẫn đảm bảo sự riêng tư cho khách nhân viên luôn gõ cửa nhẹ nhàng lịch sự xin phép trước khi vào sẵn sàng đáp ứng mọi yêu cầu nhỏ nhất với thái độ nhiệt tình thân thiện họ làm việc rất chuyên nghiệp tỉ mỉ luôn giữ nụ cười trên môi sự chu đáo tinh tế của đội ngũ này đã góp phần tạo nên trải nghiệm nghỉ dưỡng tuyệt vời cho tôi có dịp vào lại sài gòn tôi sẽ quay lại đây,signature_m,hotel,ho_chi_minh,2,2,0,0,2,0,2,0,0,0
8035,khách sạn mới đẹp khu vui chơi bé thích spa yên tĩnh nhân viên thân thiện phòng view biển đẹp,angsana,resort,ho_chi_minh,2,2,2,0,0,2,0,0,0,2
4200,dịch vụ tốt món ăn ngon,novotel_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
8100,sử dụng dịch vụ spa 15 phút vai cổ gáy hài lòng dịch vụ trải nghiệm hana hương mọi người thử,angsana,resort,ho_chi_minh,0,2,0,0,0,2,0,0,0,2
7415,dịch vụ tuyệt vời chu đáo chi tiết dịp đặc biệt mong đợi khách sạn tuyệt vời nhân viên tuyệt vời vị trí đẹp bữa sáng ngon tuyệt,des_art,hotel,ho_chi_minh,0,2,2,0,2,0,0,0,0,2
2395,khách sạn tuyệt vời phòng ốc sạch đẹp bể bơi buffet ngon bánh ngọt,jw_marriott,hotel,ho_chi_minh,2,0,0,0,2,2,2,0,0,2
16116,dịch vụ ổn nhân viên thân thiện tuy nhiên có 1 số phòng ở tầng thấp kín không có view nên tránh những phòng này khi check-in,bay,hotel,ho_chi_minh,-1,1,0,0,0,0,0,0,0,0
8410,khách sạn 5 sao quy định check-out 12:00 check-in 15:00 15:20 chưa phòng khách tệ gia đình phản ánh không hài lòng ms thuy diep hành xử thô lỗ tỏ thái độ bất cần khách thiếu tôn trọng khách thách thức khách hàng chúng tôi không chấp nhận ms thuy diep gian dối khách trả lời tôi quản lý dhawa thực tế quản lý mr long ms thuy diep giúp dhawa mất khách du lịch nhanh nhất cá nhân thiếu trung thực thiếu tôn trọng thiếu chuyên nghiệp ms thuy diep nhân viên dhawa khách sạn 5 sao may mắn dhawa mr hiep nguyen xử lý nhanh chóng lịch sự tôn trọng biết xin lỗi check-in trễ để khách chờ lâu chúng tôi cảm ơn mr long quản lý tiếp thu ý kiến phản ánh giải quyết vấn đề thiện chí nhân viên nhà hàng azura nook ms oanh dễ mến nở nụ cười tận tâm hỗ trợ khách gia đình chúng tôi cảm ơn ms lê ms vân nhà hàng azura giúp tổ chức tiệc sum họp gia đình ấm cúng đáng nhớ,dhawa,resort,ho_chi_minh,0,-1,0,0,2,0,0,0,0,2
4769,chuẩn khách sạn sao việt nam bãi xe ô tô tầng hầm xe máy tầng hầm thang máy đi nhanh sạch thoáng phục vụ ok phòng đẹp đầy đủ tiện nghi lầu nhà hàng ngon phục vụ loại thức uống tuyệt vời thoải mái thích thú thưởng thức loại đồ uống nơi quanh cảnh sài gòn đêm phong cách nhà hàng trang trọng lịch sự khu hội nghị trang trọng rộng rãi thoáng mát phù hợp hội nghị họp hành prom nhân viên lịch thiệp ăn mặc gọn gàng đồ ăn khá ngon nhiều lựa chọn nhà vệ sinh sạch khử mùi tốt vòi nước tự động máy sấy khăn lau tay đầy đủ kèm nhạc nhẹ du dương thoải mái,pullman,hotel,ho_chi_minh,2,2,0,0,2,2,2,-1,0,2
16232,Ăn trưa lịch sự,bay,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,0
13272,dịch vụ thực sự rất tệ có cả ruồi trong phần ăn tuy nhiên khi phản ánh thì không nhận được bất kỳ một lời xin lỗi nào đến từ resort.,tran_chau,resort,ho_chi_minh,0,-2,0,0,-2,0,0,0,0,-2
13035,mình bạn chạy xe máy từ vũng tàu đến điểm này đường rộng thoáng ít xe di chuyển đi thoải mái điểm trừ nhiều đoạn thi công năm ngoái đến năm nay chưa xong view đẹp chụp hình thức uống ổn,tran_chau,resort,ho_chi_minh,0,0,2,0,1,0,0,-1,0,2
7627,đồ ăn khách sạn tuyệt vời phòng sạch sẽ trang bị vị trí thuận lợi nghe tiếng nhạc lớn phòng ven đường không ngủ sớm trước 12 giờ sáng phố náo nhiệt người âm nhạc đường chặn cuối tuần lấy hàng không đưa trước cửa nhà đi bộ 2 dãy nhà,saigon_prince,hotel,ho_chi_minh,2,0,2,0,2,0,2,0,0,-1
4820,khách sạn sao tọa lạc đường trần hưng đạo quận không gian sang trọng nhà ăn buffet ngon chỗ xe rộng rãi phục vụ chu đáo,pullman,hotel,ho_chi_minh,0,2,2,0,2,0,0,-1,0,2
6880,khách sạn đẹp khu vực trung tâm quận,windsor,hotel,ho_chi_minh,0,0,2,0,0,0,0,0,0,2
7901,dịch vụ okay spa tuyệt vời bước spa ngửi mùi hương thơm hoa phòng massage toilet phòng tắm sạch sẽ yên tâm tận hưởng nhân viên trúc tuyết thân thiện nhiệt huyết tận tình vợ chồng trải nghiệm massage chuyên nghiệp,angsana,resort,ho_chi_minh,0,2,0,0,0,2,2,0,0,2
17272,đồ ăn ngon mấy lần qua gọi bánh mì ăn đều nguội dặn nhân viên không được lần tới ghé qua còn nguội cho một sao bái bai luôn,continental,hotel,ho_chi_minh,0,-1,0,0,-1,0,0,0,0,0
3538,đồ ăn ngon thích món tráng miệng nhân viên lễ phép phục vụ chu đáo,nikko_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,0
13853,resort rộng đẹp wifi tốt hội trường sự kiện chuyên nghiệp đồ ăn ngon,vietsovpetro,resort,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
14107,yên tĩnh phù hợp nghỉ dưỡng gym spa khu vui chơi trẻ,vietsovpetro,resort,ho_chi_minh,0,0,0,0,0,2,0,0,0,2
2747,khách sạn đẹp,jw_marriott,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
103,tệ thái độ ban điều hành khách sạn,au_lac_legend,hotel,ho_chi_minh,0,-2,0,0,0,0,0,0,0,-2
4591,khách sạn trung tâm tiện đi lại ok thích nhất urbane lounge service quầy tốt minh gợi ý nhiệt tình thân thiện quay lại dịp,pullman,hotel,ho_chi_minh,0,2,2,0,0,0,0,0,0,2
1662,hôm nay dịp trải nghiệm dịch vụ uống trà tầng 9 tuyệt vời anh đứng quầy ra vào cổng dẫn tận tình nhân viên niềm nở nhẹ nhàng vui nami hỗ trợ thích ngồi nhà trống chỗ mời vào ngồi dời đồ cắt bánh hôm nay sinh nhật bạn mang bánh xinh tặng chị chúc chị ngày sinh nhật vui giọng nói nhẹ nhàng thích hilton hy vọng may mắn làm việc công hiến thời gian xa,hilton,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
19526,đánh giá khách sạn wink sài gòn hiện đại tiện nghi đáng trải nghiệm lưu trú wink sài gòn lần việc ghé thành phố hồ chí minh hài lòng trải nghiệm vị trí trung tâm giao thông thuận tiện khách sạn quận dễ dàng di chuyển khu vực quan trọng ăn uống vui chơi giải trí hầm đỗ xe miễn phí điểm cộng khách sạn trung tâm tiện di chuyển ô tô phòng nhỏ sạch sẽ đủ tiện nghi thiết kế tối giản hiện đại giường nệm êm ái giấc ngủ ngon không gian không rộng bố trí hợp lý thoải mái tiện ích đầy đủ phòng gym khu giặt sấy tự động bar cuối tuần dj chiếu trực tiếp trận bóng đá phù hợp không gian trẻ trung năng động buffet sáng tạm ổn lựa chọn món ăn không đa dạng chất lượng trung bình không đặc biệt phòng tầng thấp tiếp giáp công trình xung quanh bất tiện nhìn view chắn bức tường công trình lân cận wink sài gòn khách sạn hiện đại tiện nghi phù hợp phong cách tối giản đầy đủ tiện ích không quan trọng buffet sáng view phòng lựa chọn đáng cân nhắc lưu trú thành phố hồ chí minh tiếp tục chọn wink lần ghé thăm,wink,hotel,ho_chi_minh,2,0,2,0,1,2,2,2,0,2
7787,lưu trú 1 ngày angsana hồ tràm ấn tượng dịch vụ phòng ốc sạch sẽ tiện nghi chăm chút kỹ lưỡng nhân viên thân thiện nhiệt tình thoải mái nhận phòng bữa sáng đa dạng ngon miệng phục vụ chu đáo thời gian ngắn trải nghiệm tuyệt vời,angsana,resort,ho_chi_minh,2,2,0,0,2,0,2,0,0,2
10281,resort quá xinh nhiều cây xanh và cây dừa bao xung quanh resort không gian mát mẻ thiệt sự đúng kiểu nghỉ dưỡng mình mong muốn nhẹ nhàng yên tĩnh tất cả nhân viên cũng đều rất nhiệt tình và lịch sự đồ ăn khá ngon và vừa vị dịch vụ spa cũng ok massage đầu bấm huyệt mình ngủ phê pha đã luôn chuyến nghỉ dưỡng của mình cảm thấy khá hoàn hảo không điều gì làm mình thất vọng lúc gần về được nhân viên resort tặng con gấu bông nhân dịp sinh nhật thấy càng vui hơn luôn đi chơi về bạn bè hỏi in4 resort ở đâu đẹp quá zạy hi vọng có dịp sẽ ghé lại le palmeier resort xứng đáng nên đến để trải nghiệm nghỉ dưỡng cùng gia đình bạn bè và cặp đôi,le_palmier,resort,ho_chi_minh,2,2,2,0,2,2,0,0,0,2
16450,khách sạn sang trọng gần trung tâm thành phố phòng đẹp sạch sẽ thoáng mát phục vụ tận tình chu đáo hài lòng,caravelle,hotel,ho_chi_minh,2,2,2,0,0,0,2,0,0,0
4443,khách sạn đẹp đồ ăn ngon nhân viên phục vụ tốt,park_hyatt_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
9274,vị trí đối diện bãi sau đường thùy vân phòng view hướng biển ban công quy trình nhận trả phòng nhanh thủ tục trả phòng nhanh vài giây thắc mắc nhân viên kiểm tra phòng khách rời đi để quên đồ bảo vệ vui vẻ nhiệt tình phòng tắm bẩn khách sạn 4 tiếng chuẩn bị phòng tóc người vương vãi sàn thời gian nhận phòng 15:00 trả phòng 11:00 khách sạn tiêu chuẩn thời gian nhận trả phòng hợp lý nhận phòng 14:00 15:00 trả phòng 12:00 gia đình con nhỏ sắp xếp thời gian rời phòng 11:00 sáng ăn sáng uống ly cà phê đi mùi hôi phòng tắm mùi cống nặng bước vào chịu cách âm kém tầng trẻ con nghe rõ tiếng chạy khóc nói chuyện lớn bữa sáng nghèo nàn ít món lựa chọn 2 vợ chồng ra ngoài tìm chỗ ăn sáng tầng thượng hồ bơi nhỏ ghế nằm thư giãn vách kính bẩn không lau tận hưởng view biển không quay lại ibis,ibis,resort,ho_chi_minh,-1,-1,2,0,-1,-1,-2,0,-1,-2
